Timestamp,Region,RawOCRResult
2025-04-21 15:27:33,FishWeight,"[([[np.int32(213), np.int32(29)], [np.int32(351), np.int32(29)], [np.int32(351), np.int32(95)], [np.int32(213), np.int32(95)]], '349g', np.float64(0.9885781407356262))]"
2025-04-21 15:27:34,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961256980896)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9834889264710768)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6472287795232842))]"
2025-04-21 15:30:54,Temperature,"[([[0, np.int32(7)], [np.int32(115), np.int32(7)], [np.int32(115), np.int32(63)], [0, np.int32(63)]], '19.60', np.float64(0.8752793578610777))]"
2025-04-21 15:30:55,WeatherDesc,"[([[np.int32(39), np.int32(11)], [np.int32(201), np.int32(11)], [np.int32(201), np.int32(55)], [np.int32(39), np.int32(55)]], '2 SE 3.3m/s', np.float64(0.7339076566475623)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.5749315439306155))]"
2025-04-21 15:30:57,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:30:58,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '12.48', np.float64(0.5727191242706537))]"
2025-04-21 15:30:58,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-21 15:30:59,FishWeight,"[([[np.int32(143), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(143), np.int32(98)]], '8.754kg', np.float64(0.9999956745368545))]"
2025-04-21 15:31:00,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961256980896)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9842251519045836)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6250181425391783))]"
2025-04-21 15:32:12,Temperature,"[([[0, np.int32(10)], [np.int32(111), np.int32(10)], [np.int32(111), np.int32(59)], [0, np.int32(59)]], '20.30', np.float64(0.438860051127113))]"
2025-04-21 15:32:13,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(50)], [np.int32(78), np.int32(50)]], 'SE 3.3 mls', np.float64(0.8926061351104716)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.6657728482544591))]"
2025-04-21 15:32:15,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:32:15,GameTime,"[([[np.int32(2), 0], [np.int32(68), 0], [np.int32(68), np.int32(30)], [np.int32(2), np.int32(30)]], '13331', np.float64(0.6253852192695657))]"
2025-04-21 15:32:16,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 15:32:17,FishWeight,"[([[np.int32(148), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(148), np.int32(98)]], '1.928kg', np.float64(0.999919932895855))]"
2025-04-21 15:32:18,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9802291729504987)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.654549910673851))]"
2025-04-21 15:35:26,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '21.60', np.float64(0.6112843390838886))]"
2025-04-21 15:35:27,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(48)], [np.int32(78), np.int32(48)]], 'SE 33mls', np.float64(0.9551970241802956)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Norral', np.float64(0.3983624281640776))]"
2025-04-21 15:35:29,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.883939254482334))]"
2025-04-21 15:35:29,GameTime,"[([[np.int32(2), 0], [np.int32(68), 0], [np.int32(68), np.int32(30)], [np.int32(2), np.int32(30)]], '13331', np.float64(0.6253852192695657))]"
2025-04-21 15:35:30,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 15:35:31,FishWeight,"[([[np.int32(148), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(148), np.int32(98)]], '1.928kg', np.float64(0.9999914842386716))]"
2025-04-21 15:35:32,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999960660934448)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9857919348945787)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7330497728779997))]"
2025-04-21 15:42:18,Temperature,"[([[0, np.int32(9)], [np.int32(77), np.int32(9)], [np.int32(77), np.int32(60)], [0, np.int32(60)]], '230', np.float64(0.8473448650658195))]"
2025-04-21 15:42:19,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(201), np.int32(13)], [np.int32(201), np.int32(55)], [np.int32(41), np.int32(55)]], '2 SE 33 m/s', np.float64(0.36555465660930914)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.5354943362527118))]"
2025-04-21 15:42:21,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:42:21,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '16.34', np.float64(0.9970117072644022))]"
2025-04-21 15:42:22,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-21 15:42:23,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '3.268kg', np.float64(0.9999845905099705))]"
2025-04-21 15:42:24,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.7357733207771412)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6992303306894707))]"
2025-04-21 15:43:41,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '22.89', np.float64(0.46668036423642456))]"
2025-04-21 15:43:42,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(53)], [np.int32(39), np.int32(53)]], '23 SE 3.6m/s', np.float64(0.3912646504020474)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.5785931365731778))]"
2025-04-21 15:43:44,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:43:44,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '18.06', np.float64(0.7196672108584516))]"
2025-04-21 15:43:45,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 15:43:46,FishWeight,"[([[np.int32(148), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(148), np.int32(98)]], '1.157kg', np.float64(0.9993661200454325))]"
2025-04-21 15:43:47,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.7348956840722424)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7133271307689593))]"
2025-04-21 15:49:47,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '19.49', np.float64(0.7582885759476875))]"
2025-04-21 15:49:48,WeatherDesc,"[([[np.int32(76), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(50)], [np.int32(76), np.int32(50)]], 'ISE 3.5 mls', np.float64(0.8450010852962955)), ([[np.int32(314), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(48)], [np.int32(314), np.int32(48)]], 'Normal', np.float64(0.9959683502400563))]"
2025-04-21 15:49:50,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:49:50,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '20.30', np.float64(0.7200618743387327))]"
2025-04-21 15:49:51,FishName,"[([[np.int32(53), np.int32(55)], [np.int32(310), np.int32(55)], [np.int32(310), np.int32(118)], [np.int32(53), np.int32(118)]], 'Mirror Carp', np.float64(0.9999762055786354))]"
2025-04-21 15:49:52,FishWeight,"[([[np.int32(146), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(146), np.int32(98)]], '4.616kg', np.float64(0.9999900424143299))]"
2025-04-21 15:49:53,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.7357733207771412)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.6992303306894707))]"
2025-04-21 15:50:14,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '19.20', np.float64(0.5531136611720406))]"
2025-04-21 15:50:14,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(198), np.int32(20)], [np.int32(198), np.int32(50)], [np.int32(78), np.int32(50)]], 'SE 35Ws', np.float64(0.3234744676094383)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Nomzal', np.float64(0.5503481459178208))]"
2025-04-21 15:50:16,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:50:17,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '20.18', np.float64(0.8166094727803269))]"
2025-04-21 15:50:18,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 15:50:18,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '2864kg', np.float64(0.6542181130975079))]"
2025-04-21 15:50:19,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.7348956840722424)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7133271307689593))]"
2025-04-21 15:51:28,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '18.80', np.float64(0.6229070130350856))]"
2025-04-21 15:51:29,WeatherDesc,"[([[np.int32(41), np.int32(15)], [np.int32(115), np.int32(15)], [np.int32(115), np.int32(51)], [np.int32(41), np.int32(51)]], '2SE""', np.float64(0.20533862709999084)), ([[np.int32(110), np.int32(11)], [np.int32(203), np.int32(11)], [np.int32(203), np.int32(53)], [np.int32(110), np.int32(53)]], '3 6m/s', np.float64(0.4553858491646723)), ([[np.int32(316), np.int32(20)], [np.int32(394), np.int32(20)], [np.int32(394), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.6727915326040642))]"
2025-04-21 15:51:31,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:51:31,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '21:14', np.float64(0.7146737481990836))]"
2025-04-21 15:51:32,FishName,"[([[np.int32(53), np.int32(55)], [np.int32(310), np.int32(55)], [np.int32(310), np.int32(118)], [np.int32(53), np.int32(118)]], 'Mirror Carp', np.float64(0.9999762055786354))]"
2025-04-21 15:51:33,FishWeight,"[([[np.int32(146), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(146), np.int32(98)]], '4.487kg', np.float64(0.6493711942198083))]"
2025-04-21 15:51:34,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.7348956840722424)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7133271307689593))]"
2025-04-21 15:51:48,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '18.80', np.float64(0.6931412797246058))]"
2025-04-21 15:51:49,WeatherDesc,"[([[np.int32(41), np.int32(15)], [np.int32(199), np.int32(15)], [np.int32(199), np.int32(55)], [np.int32(41), np.int32(55)]], '23 SE 3.7 mls', np.float64(0.5420676140287597)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9970663594238899))]"
2025-04-21 15:51:51,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:51:51,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '21:14', np.float64(0.7146737481990836))]"
2025-04-21 15:51:52,FishName,"[([[np.int32(53), np.int32(52)], [np.int32(287), np.int32(52)], [np.int32(287), np.int32(119)], [np.int32(53), np.int32(119)]], 'Black Carp', np.float64(0.8601803068216449))]"
2025-04-21 15:51:53,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '2444kg', np.float64(0.729730373905372))]"
2025-04-21 15:51:54,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961256980896)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9814274145799233)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7105926641792951))]"
2025-04-21 15:53:25,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '18450', np.float64(0.41891728756286595))]"
2025-04-21 15:53:26,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(55)], [np.int32(39), np.int32(55)]], '2 SE 3.8 mls', np.float64(0.5917656848821192)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.8568884765159007))]"
2025-04-21 15:53:27,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-21 15:53:28,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '21.39', np.float64(0.915936868598483))]"
2025-04-21 15:53:29,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-21 15:53:29,FishWeight,"[([[np.int32(213), np.int32(31)], [np.int32(351), np.int32(31)], [np.int32(351), np.int32(95)], [np.int32(213), np.int32(95)]], '858g', np.float64(0.9949142932891846))]"
2025-04-21 15:53:30,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961256980896)), ([[np.int32(34), np.int32(26)], [np.int32(297), np.int32(26)], [np.int32(297), np.int32(65)], [np.int32(34), np.int32(65)]], 'Esterberry 16 Pop-Up', np.float64(0.9802488455090745)), ([[np.int32(35), np.int32(57)], [np.int32(357), np.int32(57)], [np.int32(357), np.int32(93)], [np.int32(35), np.int32(93)]], 'Blackcurrant Flavor Purple', np.float64(0.7064525939572626))]"
